index,PHECODE,PHENOTYPE,STR,SAB,CODE,TFIDF,voca_concept
737667,389.1,Sensorineural hearing loss,Meningitis due to ECHO virus,ICD9CM,047.1,2.3023261174276533,ICD9CM:047.1
737671,389.1,Sensorineural hearing loss,Non-arthropod-borne meningitis due to adenovirus,ICD9CM,049.1,2.3023261174276533,ICD9CM:049.1
737665,389.1,Sensorineural hearing loss,Meningitis due to enterovirus,ICD9CM,047,2.3023261174276533,ICD9CM:047
737666,389.1,Sensorineural hearing loss,Meningitis due to coxsackie virus,ICD9CM,047.0,2.3023261174276533,ICD9CM:047.0
737733,389.1,Sensorineural hearing loss,Anaerobic meningitis,ICD9CM,320.81,2.3023261174276533,ICD9CM:320.81
737668,389.1,Sensorineural hearing loss,Other specified viral meningitis,ICD9CM,047.8,2.3023261174276533,ICD9CM:047.8
737670,389.1,Sensorineural hearing loss,Non-arthropod-borne lymphocytic choriomeningitis,ICD9CM,049.0,2.3023261174276533,ICD9CM:049.0
737669,389.1,Sensorineural hearing loss,Viral meningitis NOS,ICD9CM,047.9,2.3023261174276533,ICD9CM:047.9
737975,389.1,Sensorineural hearing loss,Organ of Corti,SNOMEDCT_US,67788009,2.20095554974002,SNOMEDCT_US:67788009
737887,389.1,Sensorineural hearing loss,Mixed conductive and sensorineural hearing loss,SNOMEDCT_US,155257009,2.119751446337693,SNOMEDCT_US:155257009
737962,389.1,Sensorineural hearing loss,Sign language,SNOMEDCT_US,442389001,2.119751446337693,SNOMEDCT_US:442389001
737919,389.1,Sensorineural hearing loss,Motor unit firing rate,SNOMEDCT_US,251545008,2.0203656560169154,SNOMEDCT_US:251545008
737983,389.1,Sensorineural hearing loss,Occupational noise exposure,SNOMEDCT_US,78427001,1.9451881766053416,SNOMEDCT_US:78427001
737837,389.1,Sensorineural hearing loss,TH,LNC,34221-9,1.939161552614588,LNC:34221-9
737830,389.1,Sensorineural hearing loss,Phone,LNC,30129-3,1.870566308226268,LNC:30129-3
737949,389.1,Sensorineural hearing loss,Telephone,SNOMEDCT_US,359993007,1.870566308226268,SNOMEDCT_US:359993007
737829,389.1,Sensorineural hearing loss,Telephone,LNC,26664-5,1.870566308226268,LNC:26664-5
737951,389.1,Sensorineural hearing loss,Tone of anal sphincter,SNOMEDCT_US,364158002,1.860750338621669,SNOMEDCT_US:364158002
737917,389.1,Sensorineural hearing loss,Anal resistance,SNOMEDCT_US,249644009,1.860750338621669,SNOMEDCT_US:249644009
737859,389.1,Sensorineural hearing loss,Inner hair cell,SNOMEDCT_US,11520008,1.824794914123272,SNOMEDCT_US:11520008
737976,389.1,Sensorineural hearing loss,Central deafness,SNOMEDCT_US,68467004,1.824794914123272,SNOMEDCT_US:68467004
737928,389.1,Sensorineural hearing loss,dB SPL,SNOMEDCT_US,259044001,1.824794914123272,SNOMEDCT_US:259044001
737977,389.1,Sensorineural hearing loss,Tinnitus masker,SNOMEDCT_US,705314004,1.824794914123272,SNOMEDCT_US:705314004
737986,389.1,Sensorineural hearing loss,Rinne test,SNOMEDCT_US,84636009,1.824794914123272,SNOMEDCT_US:84636009
737848,389.1,Sensorineural hearing loss,Vibrations,LNC,MTHU021537,1.823673781243489,LNC:MTHU021537
737850,389.1,Sensorineural hearing loss,Vibration,LNC,MTHU039716,1.823673781243489,LNC:MTHU039716
737832,389.1,Sensorineural hearing loss,Vibration,LNC,120689-7,1.823673781243489,LNC:120689-7
737939,389.1,Sensorineural hearing loss,Vibration,SNOMEDCT_US,280944001,1.823673781243489,SNOMEDCT_US:280944001
737946,389.1,Sensorineural hearing loss,Vibration,SNOMEDCT_US,33679000,1.823673781243489,SNOMEDCT_US:33679000
737706,389.1,Sensorineural hearing loss,Urogenital trichomoniasis,ICD9CM,131.0,1.7962378453257182,ICD9CM:131.0
737442,389.1,Sensorineural hearing loss,Spotted fever due to Rickettsia conorii,ICD10CM,A77.1,1.7962378453257182,ICD10CM:A77.1
737704,389.1,Sensorineural hearing loss,Toxoplasmosis NOS,ICD9CM,130.9,1.7962378453257182,ICD9CM:130.9
737450,389.1,Sensorineural hearing loss,"Spotted fever, unspecified",ICD10CM,A77.9,1.7962378453257182,ICD10CM:A77.9
737447,389.1,Sensorineural hearing loss,Ehrlichiosis chafeensis [E. chafeensis],ICD10CM,A77.41,1.7962378453257182,ICD10CM:A77.41
737710,389.1,Sensorineural hearing loss,Trichomonal prostatitis,ICD9CM,131.03,1.7962378453257182,ICD9CM:131.03
737709,389.1,Sensorineural hearing loss,Trichomonal urethritis,ICD9CM,131.02,1.7962378453257182,ICD9CM:131.02
737440,389.1,Sensorineural hearing loss,Spotted fever [tick-borne rickettsioses],ICD10CM,A77,1.7962378453257182,ICD10CM:A77
737700,389.1,Sensorineural hearing loss,Toxoplasmosis,ICD9CM,130,1.7962378453257182,ICD9CM:130
737897,389.1,Sensorineural hearing loss,Infection by Toxoplasma gondii,SNOMEDCT_US,187192000,1.7962378453257182,SNOMEDCT_US:187192000
737441,389.1,Sensorineural hearing loss,Spotted fever due to Rickettsia rickettsii,ICD10CM,A77.0,1.7962378453257182,ICD10CM:A77.0
737446,389.1,Sensorineural hearing loss,"Ehrlichiosis, unspecified",ICD10CM,A77.40,1.7962378453257182,ICD10CM:A77.40
737898,389.1,Sensorineural hearing loss,Toxoplasmosis NOS,SNOMEDCT_US,187200007,1.7962378453257182,SNOMEDCT_US:187200007
737899,389.1,Sensorineural hearing loss,"[X]Toxoplasmosis, unspecified",SNOMEDCT_US,187515009,1.7962378453257182,SNOMEDCT_US:187515009
737445,389.1,Sensorineural hearing loss,Ehrlichiosis,ICD10CM,A77.4,1.7962378453257182,ICD10CM:A77.4
737702,389.1,Sensorineural hearing loss,Toxoplasmosis of other specified sites,ICD9CM,130.7,1.7962378453257182,ICD9CM:130.7
737705,389.1,Sensorineural hearing loss,Trichomoniasis,ICD9CM,131,1.7962378453257182,ICD9CM:131
737444,389.1,Sensorineural hearing loss,Spotted fever due to Rickettsia australis,ICD10CM,A77.3,1.7962378453257182,ICD10CM:A77.3
737707,389.1,Sensorineural hearing loss,"Urogenital trichomoniasis, unspecified",ICD9CM,131.00,1.7962378453257182,ICD9CM:131.00
737451,389.1,Sensorineural hearing loss,Other rickettsioses,ICD10CM,A79,1.7962378453257182,ICD10CM:A79
737708,389.1,Sensorineural hearing loss,Trichomonal vulvovaginitis,ICD9CM,131.01,1.7962378453257182,ICD9CM:131.01
737701,389.1,Sensorineural hearing loss,Toxoplasma hepatitis,ICD9CM,130.5,1.7962378453257182,ICD9CM:130.5
737448,389.1,Sensorineural hearing loss,Other ehrlichiosis,ICD10CM,A77.49,1.7962378453257182,ICD10CM:A77.49
737443,389.1,Sensorineural hearing loss,Spotted fever due to Rickettsia siberica,ICD10CM,A77.2,1.7962378453257182,ICD10CM:A77.2
737449,389.1,Sensorineural hearing loss,Other spotted fevers,ICD10CM,A77.8,1.7962378453257182,ICD10CM:A77.8
737717,389.1,Sensorineural hearing loss,Specific infections by free-living amebae,ICD9CM,136.2,1.7962378453257182,ICD9CM:136.2
737929,389.1,Sensorineural hearing loss,Toxoplasmosis,SNOMEDCT_US,266225001,1.7962378453257182,SNOMEDCT_US:266225001
737439,389.1,Sensorineural hearing loss,"Typhus fever, unspecified",ICD10CM,A75.9,1.7962378453257182,ICD10CM:A75.9
737690,389.1,Sensorineural hearing loss,Other specified tick-borne rickettsioses,ICD9CM,082.8,1.7962378453257182,ICD9CM:082.8
737426,389.1,Sensorineural hearing loss,Trichomoniasis,ICD10CM,A59,1.7962378453257182,ICD10CM:A59
737689,389.1,Sensorineural hearing loss,Other ehrlichiosis,ICD9CM,082.49,1.7962378453257182,ICD9CM:082.49
737688,389.1,Sensorineural hearing loss,Ehrlichiosis chafeensis [E. Chafeensis],ICD9CM,082.41,1.7962378453257182,ICD9CM:082.41
737687,389.1,Sensorineural hearing loss,"Ehrlichiosis, unspecified",ICD9CM,082.40,1.7962378453257182,ICD9CM:082.40
737686,389.1,Sensorineural hearing loss,Ehrlichiosis,ICD9CM,082.4,1.7962378453257182,ICD9CM:082.4
737685,389.1,Sensorineural hearing loss,Queensland tick typhus,ICD9CM,082.3,1.7962378453257182,ICD9CM:082.3
737684,389.1,Sensorineural hearing loss,North Asian tick fever,ICD9CM,082.2,1.7962378453257182,ICD9CM:082.2
737683,389.1,Sensorineural hearing loss,Boutonneuse fever,ICD9CM,082.1,1.7962378453257182,ICD9CM:082.1
737682,389.1,Sensorineural hearing loss,Spotted fevers,ICD9CM,082.0,1.7962378453257182,ICD9CM:082.0
737681,389.1,Sensorineural hearing loss,Tick-borne rickettsioses,ICD9CM,082,1.7962378453257182,ICD9CM:082
737680,389.1,Sensorineural hearing loss,Typhus NOS,ICD9CM,081.9,1.7962378453257182,ICD9CM:081.9
737679,389.1,Sensorineural hearing loss,Scrub typhus,ICD9CM,081.2,1.7962378453257182,ICD9CM:081.2
737678,389.1,Sensorineural hearing loss,Brill's disease,ICD9CM,081.1,1.7962378453257182,ICD9CM:081.1
737989,389.1,Sensorineural hearing loss,Infection by Toxoplasma gondii,SNOMEDCT_US,9399000,1.7962378453257182,SNOMEDCT_US:9399000
737677,389.1,Sensorineural hearing loss,Murine [endemic] typhus,ICD9CM,081.0,1.7962378453257182,ICD9CM:081.0
737676,389.1,Sensorineural hearing loss,Other typhus,ICD9CM,081,1.7962378453257182,ICD9CM:081
737427,389.1,Sensorineural hearing loss,Urogenital trichomoniasis,ICD10CM,A59.0,1.7962378453257182,ICD10CM:A59.0
737428,389.1,Sensorineural hearing loss,"Urogenital trichomoniasis, unspecified",ICD10CM,A59.00,1.7962378453257182,ICD10CM:A59.00
737429,389.1,Sensorineural hearing loss,Trichomonal vulvovaginitis,ICD10CM,A59.01,1.7962378453257182,ICD10CM:A59.01
737694,389.1,Sensorineural hearing loss,Rickettsialpox,ICD9CM,083.2,1.7962378453257182,ICD9CM:083.2
737696,389.1,Sensorineural hearing loss,Rickettsiosis NOS,ICD9CM,083.9,1.7962378453257182,ICD9CM:083.9
737438,389.1,Sensorineural hearing loss,Typhus fever due to Rickettsia tsutsugamushi,ICD10CM,A75.3,1.7962378453257182,ICD10CM:A75.3
737437,389.1,Sensorineural hearing loss,Typhus fever due to Rickettsia typhi,ICD10CM,A75.2,1.7962378453257182,ICD10CM:A75.2
737436,389.1,Sensorineural hearing loss,Recrudescent typhus [Brill's disease],ICD10CM,A75.1,1.7962378453257182,ICD10CM:A75.1
737435,389.1,Sensorineural hearing loss,Epidemic louse-borne typhus fever due to Rickettsia prowazekii,ICD10CM,A75.0,1.7962378453257182,ICD10CM:A75.0
737936,389.1,Sensorineural hearing loss,Infection by Toxoplasma gondii,SNOMEDCT_US,276203008,1.7962378453257182,SNOMEDCT_US:276203008
737695,389.1,Sensorineural hearing loss,Other specified rickettsioses,ICD9CM,083.8,1.7962378453257182,ICD9CM:083.8
737434,389.1,Sensorineural hearing loss,"Trichomoniasis, unspecified",ICD10CM,A59.9,1.7962378453257182,ICD10CM:A59.9
737430,389.1,Sensorineural hearing loss,Trichomonal prostatitis,ICD10CM,A59.02,1.7962378453257182,ICD10CM:A59.02
737453,389.1,Sensorineural hearing loss,Rickettsialpox due to Rickettsia akari,ICD10CM,A79.1,1.7962378453257182,ICD10CM:A79.1
737433,389.1,Sensorineural hearing loss,Trichomoniasis of other sites,ICD10CM,A59.8,1.7962378453257182,ICD10CM:A59.8
737693,389.1,Sensorineural hearing loss,Trench fever,ICD9CM,083.1,1.7962378453257182,ICD9CM:083.1
737692,389.1,Sensorineural hearing loss,Other rickettsioses,ICD9CM,083,1.7962378453257182,ICD9CM:083
737432,389.1,Sensorineural hearing loss,Other urogenital trichomoniasis,ICD10CM,A59.09,1.7962378453257182,ICD10CM:A59.09
737431,389.1,Sensorineural hearing loss,Trichomonal cystitis and urethritis,ICD10CM,A59.03,1.7962378453257182,ICD10CM:A59.03
737691,389.1,Sensorineural hearing loss,"Tick-borne rickettsiosis, unspecified",ICD9CM,082.9,1.7962378453257182,ICD9CM:082.9
737452,389.1,Sensorineural hearing loss,Trench fever,ICD10CM,A79.0,1.7962378453257182,ICD10CM:A79.0
737703,389.1,Sensorineural hearing loss,Multisystemic disseminated toxoplasmosis,ICD9CM,130.8,1.7962378453257182,ICD9CM:130.8
737454,389.1,Sensorineural hearing loss,Other specified rickettsioses,ICD10CM,A79.8,1.7962378453257182,ICD10CM:A79.8
737455,389.1,Sensorineural hearing loss,Rickettsiosis due to Ehrlichia sennetsu,ICD10CM,A79.81,1.7962378453257182,ICD10CM:A79.81
737478,389.1,Sensorineural hearing loss,Acanthamebiasis,ICD10CM,B60.1,1.7962378453257182,ICD10CM:B60.1
737479,389.1,Sensorineural hearing loss,"Acanthamebiasis, unspecified",ICD10CM,B60.10,1.7962378453257182,ICD10CM:B60.10
737480,389.1,Sensorineural hearing loss,Meningoencephalitis due to Acanthamoeba (culbertsoni),ICD10CM,B60.11,1.7962378453257182,ICD10CM:B60.11
737481,389.1,Sensorineural hearing loss,Other acanthamebic disease,ICD10CM,B60.19,1.7962378453257182,ICD10CM:B60.19
737482,389.1,Sensorineural hearing loss,Naegleriasis,ICD10CM,B60.2,1.7962378453257182,ICD10CM:B60.2
737483,389.1,Sensorineural hearing loss,Other specified protozoal diseases,ICD10CM,B60.8,1.7962378453257182,ICD10CM:B60.8
737484,389.1,Sensorineural hearing loss,Unspecified protozoal disease,ICD10CM,B64,1.7962378453257182,ICD10CM:B64
737485,389.1,Sensorineural hearing loss,Internal hirudiniasis,ICD10CM,B83.4,1.7962378453257182,ICD10CM:B83.4
737486,389.1,Sensorineural hearing loss,External hirudiniasis,ICD10CM,B88.3,1.7962378453257182,ICD10CM:B88.3
737675,389.1,Sensorineural hearing loss,Louse-borne [epidemic] typhus,ICD9CM,080,1.7962378453257182,ICD9CM:080
737487,389.1,Sensorineural hearing loss,Unspecified parasitic disease,ICD10CM,B89,1.7962378453257182,ICD10CM:B89
737489,389.1,Sensorineural hearing loss,Sequelae of viral hepatitis,ICD10CM,B94.2,1.7962378453257182,ICD10CM:B94.2
737476,389.1,Sensorineural hearing loss,Toxoplasmosis with other organ involvement,ICD10CM,B58.89,1.7962378453257182,ICD10CM:B58.89
737490,389.1,Sensorineural hearing loss,Sequelae of other specified infectious and parasitic diseases,ICD10CM,B94.8,1.7962378453257182,ICD10CM:B94.8
737491,389.1,Sensorineural hearing loss,Sequelae of unspecified infectious and parasitic disease,ICD10CM,B94.9,1.7962378453257182,ICD10CM:B94.9
737818,389.1,Sensorineural hearing loss,Toxoplasmosis,LNC,10511-6,1.7962378453257182,LNC:10511-6
737812,389.1,Sensorineural hearing loss,Other personal history of infectious and parasitic disease,ICD9CM,V12.09,1.7962378453257182,ICD9CM:V12.09
737811,389.1,Sensorineural hearing loss,Personal history of unspecified infectious and parasitic disease,ICD9CM,V12.00,1.7962378453257182,ICD9CM:V12.00
737810,389.1,Sensorineural hearing loss,Personal history of infectious and parasitic diseases,ICD9CM,V12.0,1.7962378453257182,ICD9CM:V12.0
737498,389.1,Sensorineural hearing loss,Other and unspecified infectious diseases,ICD10CM,B99,1.7962378453257182,ICD10CM:B99
737499,389.1,Sensorineural hearing loss,Other infectious disease,ICD10CM,B99.8,1.7962378453257182,ICD10CM:B99.8
737500,389.1,Sensorineural hearing loss,Unspecified infectious disease,ICD10CM,B99.9,1.7962378453257182,ICD10CM:B99.9
737644,389.1,Sensorineural hearing loss,Ainhum,ICD10CM,L94.6,1.7962378453257182,ICD10CM:L94.6
737646,389.1,Sensorineural hearing loss,Personal history of other infectious and parasitic diseases,ICD10CM,Z86.19,1.7962378453257182,ICD10CM:Z86.19
737477,389.1,Sensorineural hearing loss,"Toxoplasmosis, unspecified",ICD10CM,B58.9,1.7962378453257182,ICD10CM:B58.9
737488,389.1,Sensorineural hearing loss,Sequelae of leprosy,ICD10CM,B92,1.7962378453257182,ICD10CM:B92
737475,389.1,Sensorineural hearing loss,Toxoplasma tubulo-interstitial nephropathy,ICD10CM,B58.83,1.7962378453257182,ICD10CM:B58.83
737723,389.1,Sensorineural hearing loss,Unspecified infectious and parasitic diseases,ICD9CM,136.9,1.7962378453257182,ICD9CM:136.9
737457,389.1,Sensorineural hearing loss,"Rickettsiosis, unspecified",ICD10CM,A79.9,1.7962378453257182,ICD10CM:A79.9
737712,389.1,Sensorineural hearing loss,Trichomoniasis of other specified sites,ICD9CM,131.8,1.7962378453257182,ICD9CM:131.8
737713,389.1,Sensorineural hearing loss,Trichomoniasis NOS,ICD9CM,131.9,1.7962378453257182,ICD9CM:131.9
737714,389.1,Sensorineural hearing loss,Hirudiniasis,ICD9CM,134.2,1.7962378453257182,ICD9CM:134.2
737715,389.1,Sensorineural hearing loss,Other and unspecified infectious and parasitic diseases,ICD9CM,136,1.7962378453257182,ICD9CM:136
737716,389.1,Sensorineural hearing loss,Ainhum,ICD9CM,136.0,1.7962378453257182,ICD9CM:136.0
737474,389.1,Sensorineural hearing loss,Toxoplasma myositis,ICD10CM,B58.82,1.7962378453257182,ICD10CM:B58.82
737718,389.1,Sensorineural hearing loss,Specific infection due to acanthamoeba,ICD9CM,136.21,1.7962378453257182,ICD9CM:136.21
737719,389.1,Sensorineural hearing loss,Other specific infections by free-living amebae,ICD9CM,136.29,1.7962378453257182,ICD9CM:136.29
737721,389.1,Sensorineural hearing loss,Sarcosporidiosis,ICD9CM,136.5,1.7962378453257182,ICD9CM:136.5
737876,389.1,Sensorineural hearing loss,Toxoplasmosis,SNOMEDCT_US,154423006,1.7962378453257182,SNOMEDCT_US:154423006
737722,389.1,Sensorineural hearing loss,Other specified infectious and parasitic diseases,ICD9CM,136.8,1.7962378453257182,ICD9CM:136.8
737720,389.1,Sensorineural hearing loss,Psorospermiasis,ICD9CM,136.4,1.7962378453257182,ICD9CM:136.4
737724,389.1,Sensorineural hearing loss,Late effects of other infectious and parasitic diseases,ICD9CM,139,1.7962378453257182,ICD9CM:139
737725,389.1,Sensorineural hearing loss,Late effects of other and unspecified infectious and parasitic diseases,ICD9CM,139.8,1.7962378453257182,ICD9CM:139.8
737470,389.1,Sensorineural hearing loss,Toxoplasmosis,ICD10CM,B58,1.7962378453257182,ICD10CM:B58
737711,389.1,Sensorineural hearing loss,Other urogenital trichomoniasis,ICD9CM,131.09,1.7962378453257182,ICD9CM:131.09
737473,389.1,Sensorineural hearing loss,Toxoplasma hepatitis,ICD10CM,B58.1,1.7962378453257182,ICD10CM:B58.1
737456,389.1,Sensorineural hearing loss,Other specified rickettsioses,ICD10CM,A79.89,1.7962378453257182,ICD10CM:A79.89
737472,389.1,Sensorineural hearing loss,"Toxoplasma oculopathy, unspecified",ICD10CM,B58.00,1.7962378453257182,ICD10CM:B58.00
737471,389.1,Sensorineural hearing loss,Toxoplasma oculopathy,ICD10CM,B58.0,1.7962378453257182,ICD10CM:B58.0
737926,389.1,Sensorineural hearing loss,Nightclub,SNOMEDCT_US,257647003,1.7393745349896033,SNOMEDCT_US:257647003
737802,389.1,Sensorineural hearing loss,Rheumatic fever without mention of heart involvement **,ICD9CM,390.0,1.711645193593308,ICD9CM:390.0
737654,389.1,Sensorineural hearing loss,Streptococcal sore throat and scarlet fever,ICD9CM,034,1.711645193593308,ICD9CM:034
737804,389.1,Sensorineural hearing loss,Rheumatic chorea,ICD9CM,392,1.711645193593308,ICD9CM:392
737803,389.1,Sensorineural hearing loss,Rheumatic fever with heart involvement,ICD9CM,391,1.711645193593308,ICD9CM:391
737658,389.1,Sensorineural hearing loss,Unspecified Streptococcus infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.00,1.711645193593308,ICD9CM:041.00
737421,389.1,Sensorineural hearing loss,Scarlet fever with myocarditis,ICD10CM,A38.1,1.711645193593308,ICD10CM:A38.1
737420,389.1,Sensorineural hearing loss,Scarlet fever with otitis media,ICD10CM,A38.0,1.711645193593308,ICD10CM:A38.0
737664,389.1,Sensorineural hearing loss,Other Streptococcus infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.09,1.711645193593308,ICD9CM:041.09
737801,389.1,Sensorineural hearing loss,Rheumatic fever without mention of heart involvement,ICD9CM,390,1.711645193593308,ICD9CM:390
737642,389.1,Sensorineural hearing loss,Rheumatic chorea without heart involvement,ICD10CM,I02.9,1.711645193593308,ICD10CM:I02.9
737663,389.1,Sensorineural hearing loss,Group G Streptococcus infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.05,1.711645193593308,ICD9CM:041.05
737419,389.1,Sensorineural hearing loss,Scarlet fever,ICD10CM,A38,1.711645193593308,ICD10CM:A38
737662,389.1,Sensorineural hearing loss,Group D Streptococcus [Enterococcus] infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.04,1.711645193593308,ICD9CM:041.04
737661,389.1,Sensorineural hearing loss,Group C Streptococcus infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.03,1.711645193593308,ICD9CM:041.03
737660,389.1,Sensorineural hearing loss,Group B Streptococcus infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.02,1.711645193593308,ICD9CM:041.02
737643,389.1,Sensorineural hearing loss,Acute bronchitis due to streptococcus,ICD10CM,J20.2,1.711645193593308,ICD10CM:J20.2
737422,389.1,Sensorineural hearing loss,Scarlet fever with other complications,ICD10CM,A38.8,1.711645193593308,ICD10CM:A38.8
737659,389.1,Sensorineural hearing loss,Group A Streptococcus infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.01,1.711645193593308,ICD9CM:041.01
737640,389.1,Sensorineural hearing loss,Rheumatic fever without heart involvement,ICD10CM,I00,1.711645193593308,ICD10CM:I00
737641,389.1,Sensorineural hearing loss,Rheumatic chorea,ICD10CM,I02,1.711645193593308,ICD10CM:I02
737805,389.1,Sensorineural hearing loss,Rheumatic chorea NOS,ICD9CM,392.9,1.711645193593308,ICD9CM:392.9
737497,389.1,Sensorineural hearing loss,Unspecified streptococcus as the cause of diseases classified elsewhere,ICD10CM,B95.5,1.711645193593308,ICD10CM:B95.5
737492,389.1,Sensorineural hearing loss,"Streptococcus, group A, as the cause of diseases classified elsewhere",ICD10CM,B95.0,1.711645193593308,ICD10CM:B95.0
737494,389.1,Sensorineural hearing loss,Enterococcus as the cause of diseases classified elsewhere,ICD10CM,B95.2,1.711645193593308,ICD10CM:B95.2
737875,389.1,Sensorineural hearing loss,Scarlet fever,SNOMEDCT_US,154303009,1.711645193593308,SNOMEDCT_US:154303009
737941,389.1,Sensorineural hearing loss,Scarlatina,SNOMEDCT_US,30242009,1.711645193593308,SNOMEDCT_US:30242009
737822,389.1,Sensorineural hearing loss,Scarlet fever,LNC,17017-7,1.711645193593308,LNC:17017-7
737423,389.1,Sensorineural hearing loss,"Scarlet fever, NOS",ICD10CM,A38.9,1.711645193593308,ICD10CM:A38.9
737493,389.1,Sensorineural hearing loss,"Streptococcus, group B, as the cause of diseases classified elsewhere",ICD10CM,B95.1,1.711645193593308,ICD10CM:B95.1
737655,389.1,Sensorineural hearing loss,Scarlet fever,ICD9CM,034.1,1.711645193593308,ICD9CM:034.1
737657,389.1,Sensorineural hearing loss,Streptococcus infection in conditions classified elsewhere and of unspecified site,ICD9CM,041.0,1.711645193593308,ICD9CM:041.0
737495,389.1,Sensorineural hearing loss,Streptococcus pneumoniae as the cause of diseases classified elsewhere,ICD10CM,B95.3,1.711645193593308,ICD10CM:B95.3
737496,389.1,Sensorineural hearing loss,Other streptococcus as the cause of diseases classified elsewhere,ICD10CM,B95.4,1.711645193593308,ICD10CM:B95.4
737425,389.1,Sensorineural hearing loss,"Streptococcal infection, unspecified site",ICD10CM,A49.1,1.711645193593308,ICD10CM:A49.1
737953,389.1,Sensorineural hearing loss,German measles vaccine,SNOMEDCT_US,386013003,1.6778634748232888,SNOMEDCT_US:386013003
737955,389.1,Sensorineural hearing loss,German measles vaccine,SNOMEDCT_US,396438003,1.6778634748232888,SNOMEDCT_US:396438003
737854,389.1,Sensorineural hearing loss,Rubella virus vaccine,RXNORM,9486,1.6778634748232888,RXNORM:9486
737968,389.1,Sensorineural hearing loss,German measles virus vaccine,SNOMEDCT_US,5524008,1.6778634748232888,SNOMEDCT_US:5524008
737963,389.1,Sensorineural hearing loss,Auditory neuropathy spectrum disorder,SNOMEDCT_US,443805006,1.6731173414424183,SNOMEDCT_US:443805006
737835,389.1,Sensorineural hearing loss,Styrene,LNC,17768-0,1.6731173414424183,LNC:17768-0
737985,389.1,Sensorineural hearing loss,Ethenylbenzene,SNOMEDCT_US,84181009,1.6731173414424183,SNOMEDCT_US:84181009
737845,389.1,Sensorineural hearing loss,Styrene,LNC,MTHU014113,1.6731173414424183,LNC:MTHU014113
737853,389.1,Sensorineural hearing loss,Styrene,RXNORM,1362878,1.6731173414424183,RXNORM:1362878
737950,389.1,Sensorineural hearing loss,Structure of tectorial membrane,SNOMEDCT_US,36205006,1.6189812725075332,SNOMEDCT_US:36205006
737841,389.1,Sensorineural hearing loss,Slope,LNC,73366-4,1.594790910229706,LNC:73366-4
737844,389.1,Sensorineural hearing loss,Slope,LNC,MTHU009095,1.594790910229706,LNC:MTHU009095
737918,389.1,Sensorineural hearing loss,Frequency selectivity,SNOMEDCT_US,250897004,1.5732098784045374,SNOMEDCT_US:250897004
