index,PHECODE,PHENOTYPE,STR,SAB,CODE,TFIDF,voca_concept
662865,250.2,Type 2 diabetes,"Unspecified diabetes mellitus in pregnancy, first trimester",ICD10CM,O24.911,6.094300681687997,ICD10CM:O24.911
662864,250.2,Type 2 diabetes,Unspecified diabetes mellitus in pregnancy,ICD10CM,O24.91,6.094300681687997,ICD10CM:O24.91
662871,250.2,Type 2 diabetes,Abnormal glucose complicating pregnancy,ICD10CM,O99.810,6.094300681687997,ICD10CM:O99.810
302066,250.2,Type 2 diabetes,"Diabetes mellitus in pregnancy, childbirth, and the puerperium",ICD10CM,O24,6.094300681687997,ICD10CM:O24
663499,250.2,Type 2 diabetes,Gestational diabetes mellitus,SNOMEDCT_US,199232003,6.094300681687997,SNOMEDCT_US:199232003
663590,250.2,Type 2 diabetes,Maternal gestational diabetes mellitus,SNOMEDCT_US,359964007,6.094300681687997,SNOMEDCT_US:359964007
663405,250.2,Type 2 diabetes,Diabetes mellitus arising in pregnancy,SNOMEDCT_US,11687002,6.094300681687997,SNOMEDCT_US:11687002
663517,250.2,Type 2 diabetes,Gestational diabetes mellitus,SNOMEDCT_US,237629002,6.094300681687997,SNOMEDCT_US:237629002
663613,250.2,Type 2 diabetes,Gestational diabetes mellitus,SNOMEDCT_US,393568003,6.094300681687997,SNOMEDCT_US:393568003
663654,250.2,Type 2 diabetes,Sugar,SNOMEDCT_US,74801000,4.947869682059869,SNOMEDCT_US:74801000
663361,250.2,Type 2 diabetes,Sugar,LNC,65098-3,4.947869682059869,LNC:65098-3
663386,250.2,Type 2 diabetes,Sugar,LNC,MTHU026696,4.947869682059869,LNC:MTHU026696
663592,250.2,Type 2 diabetes,Structure of beta Cell of islet,SNOMEDCT_US,36565008,4.389852417132116,SNOMEDCT_US:36565008
663426,250.2,Type 2 diabetes,Glucose tolerance test,SNOMEDCT_US,144199004,4.342649702969404,SNOMEDCT_US:144199004
663427,250.2,Type 2 diabetes,Glucose tolerance test NOS,SNOMEDCT_US,144205006,4.342649702969404,SNOMEDCT_US:144205006
663470,250.2,Type 2 diabetes,Glucose tolerance test NOS,SNOMEDCT_US,166931008,4.342649702969404,SNOMEDCT_US:166931008
663469,250.2,Type 2 diabetes,Glucose tolerance test,SNOMEDCT_US,166925005,4.342649702969404,SNOMEDCT_US:166925005
301181,250.2,Type 2 diabetes,Blood glucose (sugar) tolerance test,CPT,82952,4.342649702969404,CPT:82952
301180,250.2,Type 2 diabetes,Blood glucose (sugar) tolerance test,CPT,82951,4.342649702969404,CPT:82951
663404,250.2,Type 2 diabetes,GTT - Glucose tolerance test,SNOMEDCT_US,113076002,4.342649702969404,SNOMEDCT_US:113076002
663378,250.2,Type 2 diabetes,Pancreas,LNC,MTHU012054,3.825916677153001,LNC:MTHU012054
663452,250.2,Type 2 diabetes,Exocrine and endocrine pancreas,SNOMEDCT_US,15776009,3.825916677153001,SNOMEDCT_US:15776009
663351,250.2,Type 2 diabetes,Pancreas,LNC,30158-7,3.825916677153001,LNC:30158-7
663345,250.2,Type 2 diabetes,Pancreatic,LNC,21208-1,3.825916677153001,LNC:21208-1
663341,250.2,Type 2 diabetes,Pancreas,LNC,199937-6,3.825916677153001,LNC:199937-6
663630,250.2,Type 2 diabetes,Drug resistance to insulin,SNOMEDCT_US,48606007,3.752929247480836,SNOMEDCT_US:48606007
663655,250.2,Type 2 diabetes,Insulin resistance,SNOMEDCT_US,763325000,3.752929247480836,SNOMEDCT_US:763325000
663392,250.2,Type 2 diabetes,metFORMIN,LNC,MTHU060554,3.520922696740028,LNC:MTHU060554
663397,250.2,Type 2 diabetes,Metformin,RXNORM,6809,3.520922696740028,RXNORM:6809
663401,250.2,Type 2 diabetes,Metformin,SNOMEDCT_US,109081006,3.520922696740028,SNOMEDCT_US:109081006
663600,250.2,Type 2 diabetes,Metformin,SNOMEDCT_US,372567009,3.520922696740028,SNOMEDCT_US:372567009
663357,250.2,Type 2 diabetes,metFORMIN,LNC,33332-5,3.520922696740028,LNC:33332-5
663449,250.2,Type 2 diabetes,Necrobiosis lipoidica,SNOMEDCT_US,156394009,3.348936202995831,SNOMEDCT_US:156394009
663501,250.2,Type 2 diabetes,Lipoidica necrobiosis,SNOMEDCT_US,201319007,3.348936202995831,SNOMEDCT_US:201319007
663500,250.2,Type 2 diabetes,Necrobiosis lipoidica,SNOMEDCT_US,201317009,3.348936202995831,SNOMEDCT_US:201317009
663663,250.2,Type 2 diabetes,NLD - Necrobiosis lipoidica,SNOMEDCT_US,9418005,3.348936202995831,SNOMEDCT_US:9418005
663522,250.2,Type 2 diabetes,DKA - Diabetic ketoacidosis,SNOMEDCT_US,24927004,3.2769670961055604,SNOMEDCT_US:24927004
663477,250.2,Type 2 diabetes,Diabetes mellitus NOS with ketoacidosis,SNOMEDCT_US,190328004,3.2769670961055604,SNOMEDCT_US:190328004
663484,250.2,Type 2 diabetes,Diabetes mellitus with unspecified complication,SNOMEDCT_US,190422004,3.065016024959568,SNOMEDCT_US:190422004
663485,250.2,Type 2 diabetes,Diabetes mellitus NOS with unspecified complication,SNOMEDCT_US,190426001,3.065016024959568,SNOMEDCT_US:190426001
663598,250.2,Type 2 diabetes,Diabetes mellitus with complication,SNOMEDCT_US,372069003,3.065016024959568,SNOMEDCT_US:372069003
663073,250.2,Type 2 diabetes,Localized adiposity,ICD9CM,278.1,3.017589770366909,ICD9CM:278.1
301392,250.2,Type 2 diabetes,Hypervitaminosis A,ICD10CM,E67.0,3.017589770366909,ICD10CM:E67.0
663519,250.2,Type 2 diabetes,Overweight,SNOMEDCT_US,238131007,3.017589770366909,SNOMEDCT_US:238131007
301391,250.2,Type 2 diabetes,Obesity NOS,ICD10CM,E66.9,3.017589770366909,ICD10CM:E66.9
663515,250.2,Type 2 diabetes,Patient overweight,SNOMEDCT_US,23495001,3.017589770366909,SNOMEDCT_US:23495001
663077,250.2,Type 2 diabetes,Other hyperalimentation,ICD9CM,278.8,3.017589770366909,ICD9CM:278.8
663076,250.2,Type 2 diabetes,Hypervitaminosis D,ICD9CM,278.4,3.017589770366909,ICD9CM:278.4
663075,250.2,Type 2 diabetes,Hypercarotinemia,ICD9CM,278.3,3.017589770366909,ICD9CM:278.3
663074,250.2,Type 2 diabetes,Hypervitaminosis A,ICD9CM,278.2,3.017589770366909,ICD9CM:278.2
663069,250.2,Type 2 diabetes,Overweight and obesity,ICD9CM,278.0,3.017589770366909,ICD9CM:278.0
663072,250.2,Type 2 diabetes,Overweight,ICD9CM,278.02,3.017589770366909,ICD9CM:278.02
663070,250.2,Type 2 diabetes,Obesity NOS,ICD9CM,278.00,3.017589770366909,ICD9CM:278.00
663298,250.2,Type 2 diabetes,"Body Mass Index, pediatric, greater than or equal to 95th percentile for age",ICD9CM,V85.54,3.017589770366909,ICD9CM:V85.54
663068,250.2,Type 2 diabetes,"Overweight, obesity and other hyperalimentation",ICD9CM,278,3.017589770366909,ICD9CM:278
301390,250.2,Type 2 diabetes,Other obesity,ICD10CM,E66.8,3.017589770366909,ICD10CM:E66.8
301389,250.2,Type 2 diabetes,Overweight,ICD10CM,E66.3,3.017589770366909,ICD10CM:E66.3
301388,250.2,Type 2 diabetes,Drug-induced obesity,ICD10CM,E66.1,3.017589770366909,ICD10CM:E66.1
301387,250.2,Type 2 diabetes,Other obesity due to excess calories,ICD10CM,E66.09,3.017589770366909,ICD10CM:E66.09
301385,250.2,Type 2 diabetes,Obesity due to excess calories,ICD10CM,E66.0,3.017589770366909,ICD10CM:E66.0
301384,250.2,Type 2 diabetes,Localized adiposity,ICD10CM,E65,3.017589770366909,ICD10CM:E65
301393,250.2,Type 2 diabetes,Hypercarotenemia,ICD10CM,E67.1,3.017589770366909,ICD10CM:E67.1
663257,250.2,Type 2 diabetes,Abnormal weight gain,ICD9CM,783.1,3.017589770366909,ICD9CM:783.1
301395,250.2,Type 2 diabetes,Hypervitaminosis D,ICD10CM,E67.3,3.017589770366909,ICD10CM:E67.3
663280,250.2,Type 2 diabetes,"Body Mass Index between 30-39, adult",ICD9CM,V85.3,3.017589770366909,ICD9CM:V85.3
663269,250.2,Type 2 diabetes,Image test inconclusive due to excess body fat,ICD9CM,793.91,3.017589770366909,ICD9CM:793.91
663350,250.2,Type 2 diabetes,Overweight,LNC,269280-6,3.017589770366909,LNC:269280-6
301396,250.2,Type 2 diabetes,Other specified hyperalimentation,ICD10CM,E67.8,3.017589770366909,ICD10CM:E67.8
301394,250.2,Type 2 diabetes,Megavitamin-B6 syndrome,ICD10CM,E67.2,3.017589770366909,ICD10CM:E67.2
301397,250.2,Type 2 diabetes,Sequelae of hyperalimentation,ICD10CM,E68,3.017589770366909,ICD10CM:E68
663275,250.2,Type 2 diabetes,"Body Mass Index 25.0-25.9, adult",ICD9CM,V85.21,3.017589770366909,ICD9CM:V85.21
663276,250.2,Type 2 diabetes,"Body Mass Index 26.0-26.9, adult",ICD9CM,V85.22,3.017589770366909,ICD9CM:V85.22
663277,250.2,Type 2 diabetes,"Body Mass Index 27.0-27.9, adult",ICD9CM,V85.23,3.017589770366909,ICD9CM:V85.23
663278,250.2,Type 2 diabetes,"Body Mass Index 28.0-28.9, adult",ICD9CM,V85.24,3.017589770366909,ICD9CM:V85.24
663297,250.2,Type 2 diabetes,"Body Mass Index, pediatric, 85th percentile to less than 95th percentile for age",ICD9CM,V85.53,3.017589770366909,ICD9CM:V85.53
663279,250.2,Type 2 diabetes,"Body Mass Index 29.0-29.9, adult",ICD9CM,V85.25,3.017589770366909,ICD9CM:V85.25
663281,250.2,Type 2 diabetes,"Body Mass Index 30.0-30.9, adult",ICD9CM,V85.30,3.017589770366909,ICD9CM:V85.30
663282,250.2,Type 2 diabetes,"Body Mass Index 31.0-31.9, adult",ICD9CM,V85.31,3.017589770366909,ICD9CM:V85.31
663283,250.2,Type 2 diabetes,"Body Mass Index 32.0-32.9, adult",ICD9CM,V85.32,3.017589770366909,ICD9CM:V85.32
663284,250.2,Type 2 diabetes,"Body Mass Index 33.0-33.9, adult",ICD9CM,V85.33,3.017589770366909,ICD9CM:V85.33
663001,250.2,Type 2 diabetes,Abnormal weight gain,ICD10CM,R63.5,3.017589770366909,ICD10CM:R63.5
663009,250.2,Type 2 diabetes,Diagnostic imaging inconclusive due to excess body fat of patient,ICD10CM,R93.9,3.017589770366909,ICD10CM:R93.9
663285,250.2,Type 2 diabetes,"Body Mass Index 34.0-34.9, adult",ICD9CM,V85.34,3.017589770366909,ICD9CM:V85.34
663602,250.2,Type 2 diabetes,Outpatient,SNOMEDCT_US,373864002,2.9463823762000203,SNOMEDCT_US:373864002
663377,250.2,Type 2 diabetes,Outpatient,LNC,MTHU011902,2.9463823762000203,LNC:MTHU011902
663306,250.2,Type 2 diabetes,Outpatient,LNC,15287-8,2.9463823762000203,LNC:15287-8
663328,250.2,Type 2 diabetes,Outpatient,LNC,100611-5,2.9463823762000203,LNC:100611-5
663356,250.2,Type 2 diabetes,Outpatient,LNC,32889-5,2.9463823762000203,LNC:32889-5
663640,250.2,Type 2 diabetes,Physical exercise,SNOMEDCT_US,61686008,2.6937675795849545,SNOMEDCT_US:61686008
663473,250.2,Type 2 diabetes,Physical exercises,SNOMEDCT_US,183301007,2.6937675795849545,SNOMEDCT_US:183301007
663527,250.2,Type 2 diabetes,Exercise,SNOMEDCT_US,256235009,2.6937675795849545,SNOMEDCT_US:256235009
663474,250.2,Type 2 diabetes,Physical exercise NOS,SNOMEDCT_US,183309009,2.6937675795849545,SNOMEDCT_US:183309009
663431,250.2,Type 2 diabetes,Physical exercises,SNOMEDCT_US,151525001,2.6937675795849545,SNOMEDCT_US:151525001
663343,250.2,Type 2 diabetes,Exercise,LNC,207667-9,2.6937675795849545,LNC:207667-9
663317,250.2,Type 2 diabetes,Exercise,LNC,22651-6,2.6937675795849545,LNC:22651-6
663432,250.2,Type 2 diabetes,Physical exercise NOS,SNOMEDCT_US,151535007,2.6937675795849545,SNOMEDCT_US:151535007
663360,250.2,Type 2 diabetes,Exercise,LNC,61581-2,2.6937675795849545,LNC:61581-2
663520,250.2,Type 2 diabetes,Insulin used,SNOMEDCT_US,246491008,2.678426182404323,SNOMEDCT_US:246491008
663303,250.2,Type 2 diabetes,Walking,LNC,11834-1,2.407708950105692,LNC:11834-1
663347,250.2,Type 2 diabetes,Walking,LNC,230017-8,2.407708950105692,LNC:230017-8
663641,250.2,Type 2 diabetes,Walking,SNOMEDCT_US,63448001,2.407708950105692,SNOMEDCT_US:63448001
663391,250.2,Type 2 diabetes,Walking,LNC,MTHU054870,2.407708950105692,LNC:MTHU054870
663409,250.2,Type 2 diabetes,Walking,SNOMEDCT_US,129006008,2.407708950105692,SNOMEDCT_US:129006008
663442,250.2,Type 2 diabetes,Impaired glucose tolerance,SNOMEDCT_US,154720005,2.345129583118956,SNOMEDCT_US:154720005
663488,250.2,Type 2 diabetes,Glucose intolerance,SNOMEDCT_US,190752008,2.345129583118956,SNOMEDCT_US:190752008
663545,250.2,Type 2 diabetes,Glucose intolerance,SNOMEDCT_US,267426009,2.345129583118956,SNOMEDCT_US:267426009
663398,250.2,Type 2 diabetes,Haemoglobin A1c,SNOMEDCT_US,103232008,2.3207705661377087,SNOMEDCT_US:103232008
663530,250.2,Type 2 diabetes,HbA1 - Glycated haemoglobin,SNOMEDCT_US,259689004,2.3207705661377087,SNOMEDCT_US:259689004
663586,250.2,Type 2 diabetes,Glycosylated haemoglobin A,SNOMEDCT_US,33601001,2.3207705661377087,SNOMEDCT_US:33601001
663379,250.2,Type 2 diabetes,Hemoglobin A1c,LNC,MTHU018890,2.3207705661377087,LNC:MTHU018890
663337,250.2,Type 2 diabetes,Hemoglobin A1c,LNC,16413-4,2.3207705661377087,LNC:16413-4
663569,250.2,Type 2 diabetes,Does plan meals,SNOMEDCT_US,286437006,2.313306276559911,SNOMEDCT_US:286437006
663528,250.2,Type 2 diabetes,Ketone,SNOMEDCT_US,259390003,2.140813674561097,SNOMEDCT_US:259390003
663335,250.2,Type 2 diabetes,Ketones,LNC,15683-3,2.140813674561097,LNC:15683-3
663656,250.2,Type 2 diabetes,Ketone product,SNOMEDCT_US,768623004,2.140813674561097,SNOMEDCT_US:768623004
663638,250.2,Type 2 diabetes,Ketone,SNOMEDCT_US,59431004,2.140813674561097,SNOMEDCT_US:59431004
663374,250.2,Type 2 diabetes,Ketones,LNC,MTHU003407,2.140813674561097,LNC:MTHU003407
663571,250.2,Type 2 diabetes,Foot problem,SNOMEDCT_US,299478007,2.047736944086827,SNOMEDCT_US:299478007
663363,250.2,Type 2 diabetes,Enrg,LNC,6805-8,2.0237273173594224,LNC:6805-8
663550,250.2,Type 2 diabetes,Diabetes + neuropathy,SNOMEDCT_US,267472008,2.007142346364656,SNOMEDCT_US:267472008
663481,250.2,Type 2 diabetes,Diabetes mellitus NOS with neurological manifestation,SNOMEDCT_US,190353001,2.007142346364656,SNOMEDCT_US:190353001
663480,250.2,Type 2 diabetes,Diabetes mellitus with neurological manifestation,SNOMEDCT_US,190349003,2.007142346364656,SNOMEDCT_US:190349003
663438,250.2,Type 2 diabetes,Diabetes + neuropathy,SNOMEDCT_US,154683002,2.007142346364656,SNOMEDCT_US:154683002
663659,250.2,Type 2 diabetes,Diabetic neuropathy,SNOMEDCT_US,866003,2.007142346364656,SNOMEDCT_US:866003
663492,250.2,Type 2 diabetes,Diabetic neuropathy,SNOMEDCT_US,193182005,2.007142346364656,SNOMEDCT_US:193182005
301182,250.2,Type 2 diabetes,Hemoglobin A1C level,CPT,83036,1.9452802780162888,CPT:83036
663625,250.2,Type 2 diabetes,Haemoglobin A1c measurement,SNOMEDCT_US,43396009,1.9452802780162888,SNOMEDCT_US:43396009
663422,250.2,Type 2 diabetes,Haemoglobin A1c level,SNOMEDCT_US,144176003,1.9452802780162888,SNOMEDCT_US:144176003
301183,250.2,Type 2 diabetes,Hemoglobin A1C level,CPT,83037,1.9452802780162888,CPT:83037
663465,250.2,Type 2 diabetes,Haemoglobin A1c level,SNOMEDCT_US,166902009,1.9452802780162888,SNOMEDCT_US:166902009
663406,250.2,Type 2 diabetes,Risk of,SNOMEDCT_US,123104003,1.9349412760506235,SNOMEDCT_US:123104003
663573,250.2,Type 2 diabetes,Risk of,SNOMEDCT_US,30207005,1.9349412760506235,SNOMEDCT_US:30207005
663331,250.2,Type 2 diabetes,Risks,LNC,145058-6,1.9349412760506235,LNC:145058-6
663389,250.2,Type 2 diabetes,Risks,LNC,MTHU043138,1.9349412760506235,LNC:MTHU043138
663340,250.2,Type 2 diabetes,Cardiovascular disease,LNC,193305-2,1.9306834251979883,LNC:193305-2
663631,250.2,Type 2 diabetes,CVD,SNOMEDCT_US,49601007,1.9306834251979883,SNOMEDCT_US:49601007
663498,250.2,Type 2 diabetes,"[X]Cardiovascular disease, unspecified",SNOMEDCT_US,195594006,1.9306834251979883,SNOMEDCT_US:195594006
663445,250.2,Type 2 diabetes,CVS disease,SNOMEDCT_US,155263000,1.9306834251979883,SNOMEDCT_US:155263000
663160,250.2,Type 2 diabetes,Ascvd,ICD9CM,429.2,1.9306834251979883,ICD9CM:429.2
663539,250.2,Type 2 diabetes,CVS disorders NOS,SNOMEDCT_US,266336005,1.9306834251979883,SNOMEDCT_US:266336005
663496,250.2,Type 2 diabetes,"[X]Cardiovascular disease, unspecified",SNOMEDCT_US,195139006,1.9306834251979883,SNOMEDCT_US:195139006
663495,250.2,Type 2 diabetes,CVS - Cardiovascular system diseases,SNOMEDCT_US,194707003,1.9306834251979883,SNOMEDCT_US:194707003
663536,250.2,Type 2 diabetes,CVS disease,SNOMEDCT_US,266275004,1.9306834251979883,SNOMEDCT_US:266275004
663368,250.2,Type 2 diabetes,Cardiovascular disease,LNC,97118-1,1.9306834251979883,LNC:97118-1
663616,250.2,Type 2 diabetes,Diabetes type,SNOMEDCT_US,405751000,1.9022058131108244,SNOMEDCT_US:405751000
663510,250.2,Type 2 diabetes,[X]Injury of nerve(s) of unspecified body region,SNOMEDCT_US,213606003,1.807721091385463,SNOMEDCT_US:213606003
663270,250.2,Type 2 diabetes,Injury to nerve NOS,ICD9CM,957.9,1.807721091385463,ICD9CM:957.9
663635,250.2,Type 2 diabetes,"Injuries to nerves, nerve plexuses and roots",SNOMEDCT_US,57182000,1.807721091385463,SNOMEDCT_US:57182000
663450,250.2,Type 2 diabetes,Nerve injury NOS,SNOMEDCT_US,157658008,1.807721091385463,SNOMEDCT_US:157658008
663532,250.2,Type 2 diabetes,Nerve injury,SNOMEDCT_US,262956004,1.807721091385463,SNOMEDCT_US:262956004
663553,250.2,Type 2 diabetes,Nerve injury NOS,SNOMEDCT_US,269403009,1.807721091385463,SNOMEDCT_US:269403009
663552,250.2,Type 2 diabetes,Injuries to nerves,SNOMEDCT_US,269398008,1.807721091385463,SNOMEDCT_US:269398008
663467,250.2,Type 2 diabetes,Fasting blood glucose level,SNOMEDCT_US,166911009,1.7800051599625073,SNOMEDCT_US:166911009
663559,250.2,Type 2 diabetes,FBG - Fasting blood glucose,SNOMEDCT_US,271062006,1.7800051599625073,SNOMEDCT_US:271062006
663424,250.2,Type 2 diabetes,Fasting blood glucose level,SNOMEDCT_US,144185003,1.7800051599625073,SNOMEDCT_US:144185003
663464,250.2,Type 2 diabetes,Fasting blood glucose (& level),SNOMEDCT_US,166893007,1.7800051599625073,SNOMEDCT_US:166893007
663421,250.2,Type 2 diabetes,Fasting blood glucose (& level),SNOMEDCT_US,144167005,1.7800051599625073,SNOMEDCT_US:144167005
663318,250.2,Type 2 diabetes,Increased urinary frequency,LNC,25315-5,1.7602464130929536,LNC:25315-5
663260,250.2,Type 2 diabetes,Frequency of urination and polyuria,ICD9CM,788.4,1.7602464130929536,ICD9CM:788.4
663261,250.2,Type 2 diabetes,Urinary frequency,ICD9CM,788.41,1.7602464130929536,ICD9CM:788.41
663262,250.2,Type 2 diabetes,Polyuria,ICD9CM,788.42,1.7602464130929536,ICD9CM:788.42
663263,250.2,Type 2 diabetes,Nocturia,ICD9CM,788.43,1.7602464130929536,ICD9CM:788.43
663557,250.2,Type 2 diabetes,Frequency of micturition,SNOMEDCT_US,270525008,1.7602464130929536,SNOMEDCT_US:270525008
663503,250.2,Type 2 diabetes,Frequency of micturition [D],SNOMEDCT_US,207175005,1.7602464130929536,SNOMEDCT_US:207175005
662875,250.2,Type 2 diabetes,Frequency of micturition,ICD10CM,R35.0,1.7602464130929536,ICD10CM:R35.0
663461,250.2,Type 2 diabetes,Micturition frequency NOS,SNOMEDCT_US,162117007,1.7602464130929536,SNOMEDCT_US:162117007
663460,250.2,Type 2 diabetes,FOM - Frequency of micturition,SNOMEDCT_US,162116003,1.7602464130929536,SNOMEDCT_US:162116003
663459,250.2,Type 2 diabetes,Frequency of micturition,SNOMEDCT_US,162114000,1.7602464130929536,SNOMEDCT_US:162114000
663523,250.2,Type 2 diabetes,Increased frequency of urination,SNOMEDCT_US,249290008,1.7602464130929536,SNOMEDCT_US:249290008
663543,250.2,Type 2 diabetes,FOM - Frequency of micturition,SNOMEDCT_US,267063008,1.7602464130929536,SNOMEDCT_US:267063008
663416,250.2,Type 2 diabetes,Frequency of micturition,SNOMEDCT_US,139391008,1.7602464130929536,SNOMEDCT_US:139391008
662876,250.2,Type 2 diabetes,Nocturia,ICD10CM,R35.1,1.7602464130929536,ICD10CM:R35.1
662877,250.2,Type 2 diabetes,Other polyuria,ICD10CM,R35.8,1.7602464130929536,ICD10CM:R35.8
662874,250.2,Type 2 diabetes,Polyuria,ICD10CM,R35,1.7602464130929536,ICD10CM:R35
663572,250.2,Type 2 diabetes,FOM - Frequency of micturition,SNOMEDCT_US,300471006,1.7602464130929536,SNOMEDCT_US:300471006
663582,250.2,Type 2 diabetes,Frequency of urination,SNOMEDCT_US,31462008,1.7602464130929536,SNOMEDCT_US:31462008
663417,250.2,Type 2 diabetes,Frequency of micturition,SNOMEDCT_US,139393006,1.7602464130929536,SNOMEDCT_US:139393006
301174,250.2,Type 2 diabetes,Measurement of glucose,CPT,80422,1.7525675541509234,CPT:80422
301173,250.2,Type 2 diabetes,Measurement of glucose,CPT,80069,1.7525675541509234,CPT:80069
301175,250.2,Type 2 diabetes,Measurement of glucose,CPT,80430,1.7525675541509234,CPT:80430
301176,250.2,Type 2 diabetes,Measurement of glucose,CPT,80432,1.7525675541509234,CPT:80432
301177,250.2,Type 2 diabetes,Measurement of glucose,CPT,80434,1.7525675541509234,CPT:80434
301178,250.2,Type 2 diabetes,Measurement of glucose,CPT,80435,1.7525675541509234,CPT:80435
301172,250.2,Type 2 diabetes,Measurement of glucose,CPT,80053,1.7525675541509234,CPT:80053
301171,250.2,Type 2 diabetes,Measurement of glucose,CPT,80048,1.7525675541509234,CPT:80048
301169,250.2,Type 2 diabetes,Glucose,CPT,1011445,1.7525675541509234,CPT:1011445
663591,250.2,Type 2 diabetes,Glucose measurement,SNOMEDCT_US,36048009,1.7525675541509234,SNOMEDCT_US:36048009
301170,250.2,Type 2 diabetes,Measurement of glucose,CPT,80047,1.7525675541509234,CPT:80047
663330,250.2,Type 2 diabetes,Unemployed,LNC,133912-8,1.748566054097007,LNC:133912-8
663311,250.2,Type 2 diabetes,Unemployed,LNC,17956-6,1.748566054097007,LNC:17956-6
663388,250.2,Type 2 diabetes,Unemployed,LNC,MTHU041632,1.748566054097007,LNC:MTHU041632
663413,250.2,Type 2 diabetes,Unemployed,SNOMEDCT_US,138218008,1.748566054097007,SNOMEDCT_US:138218008
663652,250.2,Type 2 diabetes,Out of work,SNOMEDCT_US,73438004,1.748566054097007,SNOMEDCT_US:73438004
663000,250.2,Type 2 diabetes,Abnormal weight loss,ICD10CM,R63.4,1.6811396412196762,ICD10CM:R63.4
663256,250.2,Type 2 diabetes,"Symptoms concerning nutrition, metabolism, and development",ICD9CM,783,1.6811396412196762,ICD9CM:783
663258,250.2,Type 2 diabetes,Abnormal loss of weight,ICD9CM,783.21,1.6811396412196762,ICD9CM:783.21
663259,250.2,Type 2 diabetes,Feeding difficulties and mismanagement,ICD9CM,783.3,1.6811396412196762,ICD9CM:783.3
662999,250.2,Type 2 diabetes,Feeding difficulties,ICD10CM,R63.3,1.6811396412196762,ICD10CM:R63.3
663544,250.2,Type 2 diabetes,Loss of weight,SNOMEDCT_US,267158006,1.6811396412196762,SNOMEDCT_US:267158006
663660,250.2,Type 2 diabetes,Decreased body weight,SNOMEDCT_US,89362005,1.6811396412196762,SNOMEDCT_US:89362005
663531,250.2,Type 2 diabetes,Weight decreased,SNOMEDCT_US,262285001,1.6811396412196762,SNOMEDCT_US:262285001
663458,250.2,Type 2 diabetes,Losing weight,SNOMEDCT_US,161832001,1.6811396412196762,SNOMEDCT_US:161832001
663414,250.2,Type 2 diabetes,Weight decreasing,SNOMEDCT_US,139089007,1.6811396412196762,SNOMEDCT_US:139089007
663415,250.2,Type 2 diabetes,Loss of weight,SNOMEDCT_US,139091004,1.6811396412196762,SNOMEDCT_US:139091004
663385,250.2,Type 2 diabetes,Weight loss,LNC,MTHU020881,1.6811396412196762,LNC:MTHU020881
663319,250.2,Type 2 diabetes,Med: Bariatric surgery,LNC,25549-9,1.6562462905441429,LNC:25549-9
663348,250.2,Type 2 diabetes,Bariatric surgery,LNC,248499-8,1.6562462905441429,LNC:248499-8
301168,250.2,Type 2 diabetes,Bariatric Surgery Procedures,CPT,1007385,1.6562462905441429,CPT:1007385
663560,250.2,Type 2 diabetes,Body weight,SNOMEDCT_US,27113001,1.6387299133959532,SNOMEDCT_US:27113001
663370,250.2,Type 2 diabetes,Body weight,LNC,MTHU001885,1.6387299133959532,LNC:MTHU001885
663362,250.2,Type 2 diabetes,Body weight,LNC,65139-5,1.6387299133959532,LNC:65139-5
663352,250.2,Type 2 diabetes,Body weight,LNC,32007-4,1.6387299133959532,LNC:32007-4
663338,250.2,Type 2 diabetes,Weight,LNC,18015-5,1.6387299133959532,LNC:18015-5
663521,250.2,Type 2 diabetes,Body weight,SNOMEDCT_US,248345008,1.6387299133959532,SNOMEDCT_US:248345008
663525,250.2,Type 2 diabetes,Ketosis,SNOMEDCT_US,2538008,1.6370976919168745,SNOMEDCT_US:2538008
663420,250.2,Type 2 diabetes,Retinal abnormality - diabetes-related,SNOMEDCT_US,141196007,1.5888422489465055,SNOMEDCT_US:141196007
663437,250.2,Type 2 diabetes,Diabetic retinopathy,SNOMEDCT_US,154678005,1.5888422489465055,SNOMEDCT_US:154678005
663444,250.2,Type 2 diabetes,Diabetic retinopathy,SNOMEDCT_US,155107006,1.5888422489465055,SNOMEDCT_US:155107006
663463,250.2,Type 2 diabetes,Retinal abnormality - diabetes-related,SNOMEDCT_US,163997001,1.5888422489465055,SNOMEDCT_US:163997001
663493,250.2,Type 2 diabetes,Diabetic retinopathy NOS,SNOMEDCT_US,193353002,1.5888422489465055,SNOMEDCT_US:193353002
663549,250.2,Type 2 diabetes,Diabetic retinopathy,SNOMEDCT_US,267471001,1.5888422489465055,SNOMEDCT_US:267471001
663576,250.2,Type 2 diabetes,Retinal abnormality - diabetes-related,SNOMEDCT_US,309595004,1.5888422489465055,SNOMEDCT_US:309595004
663384,250.2,Type 2 diabetes,Diabetic retinopathy,LNC,MTHU020818,1.5888422489465055,LNC:MTHU020818
663524,250.2,Type 2 diabetes,Thirst,SNOMEDCT_US,249476007,1.5802844120332775,SNOMEDCT_US:249476007
663451,250.2,Type 2 diabetes,Thirst,SNOMEDCT_US,157743009,1.5802844120332775,SNOMEDCT_US:157743009
663636,250.2,Type 2 diabetes,Desire for drinks,SNOMEDCT_US,59299002,1.5802844120332775,SNOMEDCT_US:59299002
663554,250.2,Type 2 diabetes,Thirst,SNOMEDCT_US,269427006,1.5802844120332775,SNOMEDCT_US:269427006
