index,PHECODE,PHENOTYPE,STR,SAB,CODE,TFIDF,voca_concept
1224983,290.1,Dementias,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",ICD9CM,800.25,3.842376333858004,ICD9CM:800.25
1224984,290.1,Dementias,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",ICD9CM,800.26,3.842376333858004,ICD9CM:800.26
1224985,290.1,Dementias,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",ICD9CM,800.29,3.842376333858004,ICD9CM:800.29
1224986,290.1,Dementias,Closed fracture of vault of skull with other and unspecified intracranial hemorrhage,ICD9CM,800.3,3.842376333858004,ICD9CM:800.3
1224987,290.1,Dementias,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with state of consciousness unspecified",ICD9CM,800.30,3.842376333858004,ICD9CM:800.30
1224988,290.1,Dementias,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness",ICD9CM,800.31,3.842376333858004,ICD9CM:800.31
1224974,290.1,Dementias,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",ICD9CM,800.15,3.842376333858004,ICD9CM:800.15
1224972,290.1,Dementias,"Closed fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",ICD9CM,800.13,3.842376333858004,ICD9CM:800.13
1224991,290.1,Dementias,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",ICD9CM,800.34,3.842376333858004,ICD9CM:800.34
1224963,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",ICD9CM,800.03,3.842376333858004,ICD9CM:800.03
1224742,290.1,Dementias,Personal history of traumatic brain injury,ICD10CM,Z87.820,3.842376333858004,ICD10CM:Z87.820
1224958,290.1,Dementias,Fracture of vault of skull,ICD9CM,800,3.842376333858004,ICD9CM:800
1224959,290.1,Dementias,Closed fracture of vault of skull without mention of intracranial injury,ICD9CM,800.0,3.842376333858004,ICD9CM:800.0
1224960,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with state of consciousness unspecified",ICD9CM,800.00,3.842376333858004,ICD9CM:800.00
1224961,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",ICD9CM,800.01,3.842376333858004,ICD9CM:800.01
1224962,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",ICD9CM,800.02,3.842376333858004,ICD9CM:800.02
1224964,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",ICD9CM,800.04,3.842376333858004,ICD9CM:800.04
1224971,290.1,Dementias,"Closed fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",ICD9CM,800.12,3.842376333858004,ICD9CM:800.12
1224965,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",ICD9CM,800.05,3.842376333858004,ICD9CM:800.05
1224966,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",ICD9CM,800.06,3.842376333858004,ICD9CM:800.06
1224967,290.1,Dementias,"Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",ICD9CM,800.09,3.842376333858004,ICD9CM:800.09
1224968,290.1,Dementias,Closed fracture of vault of skull with cerebral laceration and contusion,ICD9CM,800.1,3.842376333858004,ICD9CM:800.1
1224969,290.1,Dementias,"Closed fracture of vault of skull with cerebral laceration and contusion, with state of consciousness unspecified",ICD9CM,800.10,3.842376333858004,ICD9CM:800.10
1224970,290.1,Dementias,"Closed fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",ICD9CM,800.11,3.842376333858004,ICD9CM:800.11
1224989,290.1,Dementias,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",ICD9CM,800.32,3.842376333858004,ICD9CM:800.32
1224992,290.1,Dementias,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",ICD9CM,800.35,3.842376333858004,ICD9CM:800.35
1225026,290.1,Dementias,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",ICD9CM,800.73,3.842376333858004,ICD9CM:800.73
1225018,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",ICD9CM,800.64,3.842376333858004,ICD9CM:800.64
1225012,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",ICD9CM,800.59,3.842376333858004,ICD9CM:800.59
1225013,290.1,Dementias,Open fracture of vault of skull with cerebral laceration and contusion,ICD9CM,800.6,3.842376333858004,ICD9CM:800.6
1225014,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with state of consciousness unspecified",ICD9CM,800.60,3.842376333858004,ICD9CM:800.60
1225015,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",ICD9CM,800.61,3.842376333858004,ICD9CM:800.61
1225016,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",ICD9CM,800.62,3.842376333858004,ICD9CM:800.62
1225017,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",ICD9CM,800.63,3.842376333858004,ICD9CM:800.63
1225019,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",ICD9CM,800.65,3.842376333858004,ICD9CM:800.65
1225010,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",ICD9CM,800.55,3.842376333858004,ICD9CM:800.55
1225020,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",ICD9CM,800.66,3.842376333858004,ICD9CM:800.66
1225021,290.1,Dementias,"Open fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified",ICD9CM,800.69,3.842376333858004,ICD9CM:800.69
1225022,290.1,Dementias,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage",ICD9CM,800.7,3.842376333858004,ICD9CM:800.7
1225023,290.1,Dementias,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with state of consciousness unspecified",ICD9CM,800.70,3.842376333858004,ICD9CM:800.70
1225024,290.1,Dementias,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",ICD9CM,800.71,3.842376333858004,ICD9CM:800.71
1225025,290.1,Dementias,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",ICD9CM,800.72,3.842376333858004,ICD9CM:800.72
1225011,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",ICD9CM,800.56,3.842376333858004,ICD9CM:800.56
1225009,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",ICD9CM,800.54,3.842376333858004,ICD9CM:800.54
1224993,290.1,Dementias,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",ICD9CM,800.36,3.842376333858004,ICD9CM:800.36
1225000,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",ICD9CM,800.44,3.842376333858004,ICD9CM:800.44
1224994,290.1,Dementias,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",ICD9CM,800.39,3.842376333858004,ICD9CM:800.39
1224995,290.1,Dementias,Closed fracture of vault of skull with intracranial injury of other and unspecified nature,ICD9CM,800.4,3.842376333858004,ICD9CM:800.4
1224996,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with state of consciousness unspecified",ICD9CM,800.40,3.842376333858004,ICD9CM:800.40
1224997,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",ICD9CM,800.41,3.842376333858004,ICD9CM:800.41
1224998,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",ICD9CM,800.42,3.842376333858004,ICD9CM:800.42
1224999,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",ICD9CM,800.43,3.842376333858004,ICD9CM:800.43
1225001,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",ICD9CM,800.45,3.842376333858004,ICD9CM:800.45
1225008,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",ICD9CM,800.53,3.842376333858004,ICD9CM:800.53
1225002,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",ICD9CM,800.46,3.842376333858004,ICD9CM:800.46
1225003,290.1,Dementias,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with concussion, unspecified",ICD9CM,800.49,3.842376333858004,ICD9CM:800.49
1225004,290.1,Dementias,Open fracture of vault of skull without mention of intracranial injury,ICD9CM,800.5,3.842376333858004,ICD9CM:800.5
1225005,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with state of consciousness unspecified",ICD9CM,800.50,3.842376333858004,ICD9CM:800.50
1225006,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",ICD9CM,800.51,3.842376333858004,ICD9CM:800.51
1225007,290.1,Dementias,"Open fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",ICD9CM,800.52,3.842376333858004,ICD9CM:800.52
642347,290.1,Dementias,"Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,S06.897A,3.842376333858004,ICD10CM:S06.897A
642345,290.1,Dementias,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,S06.896S,3.842376333858004,ICD10CM:S06.896S
422738,290.1,Dementias,"Diffuse traumatic brain injury with loss of consciousness of unspecified duration, sequela",ICD10CM,S06.2X9S,3.842376333858004,ICD10CM:S06.2X9S
422782,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, sequela",ICD10CM,S06.810S,3.842376333858004,ICD10CM:S06.810S
422788,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,S06.812A,3.842376333858004,ICD10CM:S06.812A
422787,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes",ICD10CM,S06.812,3.842376333858004,ICD10CM:S06.812
422786,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, sequela",ICD10CM,S06.811S,3.842376333858004,ICD10CM:S06.811S
422785,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,S06.811D,3.842376333858004,ICD10CM:S06.811D
422784,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,S06.811A,3.842376333858004,ICD10CM:S06.811A
422783,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less",ICD10CM,S06.811,3.842376333858004,ICD10CM:S06.811
422781,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, subsequent encounter",ICD10CM,S06.810D,3.842376333858004,ICD10CM:S06.810D
422790,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,S06.812S,3.842376333858004,ICD10CM:S06.812S
422780,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter",ICD10CM,S06.810A,3.842376333858004,ICD10CM:S06.810A
422779,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness",ICD10CM,S06.810,3.842376333858004,ICD10CM:S06.810
422778,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified",ICD10CM,S06.81,3.842376333858004,ICD10CM:S06.81
422777,290.1,Dementias,Other specified intracranial injuries,ICD10CM,S06.8,3.842376333858004,ICD10CM:S06.8
422776,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, sequela",ICD10CM,S06.309S,3.842376333858004,ICD10CM:S06.309S
422775,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,S06.309D,3.842376333858004,ICD10CM:S06.309D
422789,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,S06.812D,3.842376333858004,ICD10CM:S06.812D
422791,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes",ICD10CM,S06.813,3.842376333858004,ICD10CM:S06.813
422773,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration,ICD10CM,S06.309,3.842376333858004,ICD10CM:S06.309
422800,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,S06.815A,3.842376333858004,ICD10CM:S06.815A
642271,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,S06.816S,3.842376333858004,ICD10CM:S06.816S
422805,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,S06.816D,3.842376333858004,ICD10CM:S06.816D
422804,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,S06.816A,3.842376333858004,ICD10CM:S06.816A
422803,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",ICD10CM,S06.816,3.842376333858004,ICD10CM:S06.816
422802,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,S06.815S,3.842376333858004,ICD10CM:S06.815S
422801,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,S06.815D,3.842376333858004,ICD10CM:S06.815D
422799,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level",ICD10CM,S06.815,3.842376333858004,ICD10CM:S06.815
422792,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,S06.813A,3.842376333858004,ICD10CM:S06.813A
422798,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,S06.814S,3.842376333858004,ICD10CM:S06.814S
422797,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,S06.814D,3.842376333858004,ICD10CM:S06.814D
422796,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,S06.814A,3.842376333858004,ICD10CM:S06.814A
422795,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours",ICD10CM,S06.814,3.842376333858004,ICD10CM:S06.814
422794,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,S06.813S,3.842376333858004,ICD10CM:S06.813S
422793,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,S06.813D,3.842376333858004,ICD10CM:S06.813D
422774,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, initial encounter",ICD10CM,S06.309A,3.842376333858004,ICD10CM:S06.309A
422772,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,S06.308A,3.842376333858004,ICD10CM:S06.308A
642273,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,S06.817A,3.842376333858004,ICD10CM:S06.817A
422746,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,S06.301A,3.842376333858004,ICD10CM:S06.301A
422752,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,S06.302S,3.842376333858004,ICD10CM:S06.302S
422751,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,S06.302D,3.842376333858004,ICD10CM:S06.302D
422750,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,S06.302A,3.842376333858004,ICD10CM:S06.302A
422749,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,S06.302,3.842376333858004,ICD10CM:S06.302
422748,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,S06.301S,3.842376333858004,ICD10CM:S06.301S
422747,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,S06.301D,3.842376333858004,ICD10CM:S06.301D
422745,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less,ICD10CM,S06.301,3.842376333858004,ICD10CM:S06.301
422754,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,S06.303A,3.842376333858004,ICD10CM:S06.303A
422744,290.1,Dementias,"Unspecified focal traumatic brain injury without loss of consciousness, sequela",ICD10CM,S06.300S,3.842376333858004,ICD10CM:S06.300S
422743,290.1,Dementias,"Unspecified focal traumatic brain injury without loss of consciousness, subsequent encounter",ICD10CM,S06.300D,3.842376333858004,ICD10CM:S06.300D
422742,290.1,Dementias,"Unspecified focal traumatic brain injury without loss of consciousness, initial encounter",ICD10CM,S06.300A,3.842376333858004,ICD10CM:S06.300A
422741,290.1,Dementias,Unspecified focal traumatic brain injury without loss of consciousness,ICD10CM,S06.300,3.842376333858004,ICD10CM:S06.300
422740,290.1,Dementias,Unspecified focal traumatic brain injury,ICD10CM,S06.30,3.842376333858004,ICD10CM:S06.30
422739,290.1,Dementias,Focal traumatic brain injury,ICD10CM,S06.3,3.842376333858004,ICD10CM:S06.3
422753,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,S06.303,3.842376333858004,ICD10CM:S06.303
422755,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,S06.303D,3.842376333858004,ICD10CM:S06.303D
422771,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,S06.308,3.842376333858004,ICD10CM:S06.308
422764,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,S06.305S,3.842376333858004,ICD10CM:S06.305S
422770,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,S06.307A,3.842376333858004,ICD10CM:S06.307A
422769,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,S06.307,3.842376333858004,ICD10CM:S06.307
422768,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,S06.306S,3.842376333858004,ICD10CM:S06.306S
422767,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,S06.306D,3.842376333858004,ICD10CM:S06.306D
422766,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,S06.306A,3.842376333858004,ICD10CM:S06.306A
422765,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,S06.306,3.842376333858004,ICD10CM:S06.306
422763,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,S06.305D,3.842376333858004,ICD10CM:S06.305D
422756,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,S06.303S,3.842376333858004,ICD10CM:S06.303S
422762,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,S06.305A,3.842376333858004,ICD10CM:S06.305A
422761,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,S06.305,3.842376333858004,ICD10CM:S06.305
422760,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,S06.304S,3.842376333858004,ICD10CM:S06.304S
422759,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,S06.304D,3.842376333858004,ICD10CM:S06.304D
422758,290.1,Dementias,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,S06.304A,3.842376333858004,ICD10CM:S06.304A
422757,290.1,Dementias,Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours,ICD10CM,S06.304,3.842376333858004,ICD10CM:S06.304
642272,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,S06.817,3.842376333858004,ICD10CM:S06.817
642274,290.1,Dementias,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,S06.818,3.842376333858004,ICD10CM:S06.818
642344,290.1,Dementias,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,S06.896D,3.842376333858004,ICD10CM:S06.896D
642319,290.1,Dementias,"Other specified intracranial injury without loss of consciousness, initial encounter",ICD10CM,S06.890A,3.842376333858004,ICD10CM:S06.890A
642325,290.1,Dementias,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,S06.891S,3.842376333858004,ICD10CM:S06.891S
642324,290.1,Dementias,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,S06.891D,3.842376333858004,ICD10CM:S06.891D
642323,290.1,Dementias,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,S06.891A,3.842376333858004,ICD10CM:S06.891A
642322,290.1,Dementias,Other specified intracranial injury with loss of consciousness of 30 minutes or less,ICD10CM,S06.891,3.842376333858004,ICD10CM:S06.891
642321,290.1,Dementias,"Other specified intracranial injury without loss of consciousness, sequela",ICD10CM,S06.890S,3.842376333858004,ICD10CM:S06.890S
642320,290.1,Dementias,"Other specified intracranial injury without loss of consciousness, subsequent encounter",ICD10CM,S06.890D,3.842376333858004,ICD10CM:S06.890D
642318,290.1,Dementias,Other specified intracranial injury without loss of consciousness,ICD10CM,S06.890,3.842376333858004,ICD10CM:S06.890
642327,290.1,Dementias,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,S06.892A,3.842376333858004,ICD10CM:S06.892A
642317,290.1,Dementias,Other specified intracranial injury,ICD10CM,S06.89,3.842376333858004,ICD10CM:S06.89
642316,290.1,Dementias,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela",ICD10CM,S06.829S,3.842376333858004,ICD10CM:S06.829S
642315,290.1,Dementias,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,S06.829D,3.842376333858004,ICD10CM:S06.829D
642314,290.1,Dementias,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",ICD10CM,S06.829A,3.842376333858004,ICD10CM:S06.829A
642313,290.1,Dementias,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration",ICD10CM,S06.829,3.842376333858004,ICD10CM:S06.829
642312,290.1,Dementias,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,S06.828A,3.842376333858004,ICD10CM:S06.828A
642326,290.1,Dementias,Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,S06.892,3.842376333858004,ICD10CM:S06.892
642328,290.1,Dementias,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,S06.892D,3.842376333858004,ICD10CM:S06.892D
642310,290.1,Dementias,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,S06.827A,3.842376333858004,ICD10CM:S06.827A
642337,290.1,Dementias,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,S06.894S,3.842376333858004,ICD10CM:S06.894S
642343,290.1,Dementias,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,S06.896A,3.842376333858004,ICD10CM:S06.896A
642342,290.1,Dementias,Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,S06.896,3.842376333858004,ICD10CM:S06.896
